date,average_temperature,precipitation_sum,wind_speed_10m_max,sunshine_duration,snowfall_sum,CollisionCount
2015/11/16,12.3,2.5,30.9,7450.35,0,7
2015/11/17,13.5,5.6,45.9,3141.71,0,10
2015/11/18,12,0.7,40.1,18424.81,0,10
2015/11/19,10.05,4.4,31,0,0,10
2015/11/20,6.25,0,21.6,15723.15,0,8
2015/11/21,2.2,1.6,37.2,19489.45,0.14,7
2015/11/22,1.45,0,14.3,25877.39,0,3
2015/11/23,2.15,0.3,18.9,19115.22,0,7
2015/11/24,7.55,8,24.2,3.99,0,16
2015/11/25,7.25,0.1,21.4,13557.06,0,8
2015/11/26,7.1,0,10.4,15607.19,0,8
2015/11/27,8.75,1.3,29.2,0,0,10
2015/11/28,5.75,1.4,31.8,13189.28,0,8
2015/11/29,10.55,0.1,41.1,603.42,0,3
2015/11/30,9.65,1,36.4,0,0,5
2015/12/1,11.6,2.2,23.8,10656.78,0,11
2015/12/2,11.35,0,24.9,19041.86,0,12
2015/12/3,11.55,2,34.5,3211.96,0,10
2015/12/4,8.85,0.9,31.4,23487.85,0,13
2015/12/5,11,0,37.9,389.42,0,4
2015/12/6,12,0.1,33.3,1578.07,0,3
2015/12/7,11.65,0.1,21.7,9181.17,0,9
2015/12/8,9.7,4.1,24.2,13992.35,0,10
2015/12/9,7.45,0,27.7,23031.36,0,13
2015/12/10,10.3,5.6,28.8,1396.48,0,7
2015/12/11,7.1,1,20.8,0,0,4
2015/12/12,7.6,1,34.4,0,0,2
2015/12/13,8.95,1.8,24.9,0,0,5
2015/12/14,8.05,2.1,13.9,2685.12,0,6
2015/12/15,9.55,6.1,17.3,0,0,10
2015/12/16,12.9,0.5,23.5,0,0,11
2015/12/17,12.75,1.8,25.4,8043.79,0,7
2015/12/18,11.8,0.2,22.3,3600,0,11
2015/12/19,13.4,0.4,27.9,14278.09,0,4
2015/12/20,11.15,0.1,30.6,16600.71,0,3
2015/12/21,10.1,0.7,41.1,11171.3,0,5
2015/12/22,12,7.4,38.2,0,0,7
2015/12/23,9.35,0.2,29.4,22220.53,0,2
2015/12/24,8.7,2.6,38.8,14747.36,0,4
2015/12/25,9,0.3,33.4,412.39,0,3
2015/12/26,13.25,0,34.5,0,0,2
2015/12/27,12.55,1.7,34,0,0,2
2015/12/28,10,0,25.1,21337.13,0,4
2015/12/29,10.25,0.8,27.4,22027.38,0,9
2015/12/30,11.1,7.5,37.1,8256.25,0,6
2015/12/31,7.6,2.4,33.4,22223.16,0,8
2016/1/1,3.7,1.7,25.9,1146.36,0,1
2016/1/2,9.05,5.1,28.2,0,0,4
2016/1/3,7.3,11.3,31.1,0,0,3
2016/1/4,7.3,0.9,18,14816.76,0,6
2016/1/5,6.55,0.7,19.1,19706.38,0,3
2016/1/6,4.55,1.1,14.3,0,0,9
2016/1/7,6.75,11.2,34.6,12971.58,0,10
2016/1/8,5.2,0.2,19,22688.77,0,5
2016/1/9,7.95,7.2,32.9,3148.58,0,7
2016/1/10,6.1,0,27.4,22041.28,0,6
2016/1/11,5.65,6.8,19.9,2932.72,0,11
2016/1/12,4.85,1.1,29.6,13611.15,0,8
2016/1/13,3.6,1.2,24.6,20925.28,0,15
2016/1/14,2.8,1.3,30.6,14877.74,0,9
2016/1/15,2.2,0,24.8,24738.69,0,9
2016/1/16,1.25,0.4,15.3,25083.9,0.35,4
2016/1/17,2.2,1.8,18.9,1471.87,1.33,3
2016/1/18,0.3,0,19,20842.79,0,5
2016/1/19,-0.35,0,9,25629.55,0,4
2016/1/20,0.4,0,8.1,19986.52,0,8
2016/1/21,1.4,0,19.7,11145.44,0,6
2016/1/22,6.95,5.2,24.2,0,0,5
2016/1/23,6.6,3.6,23.5,21762.53,0,5
2016/1/24,9.65,0.2,22.2,0,0,7
2016/1/25,10.2,0,31.2,23231.9,0,10
2016/1/26,8.25,1.8,38.1,2203.07,0,12
2016/1/27,9.6,2.6,35,0,0,4
2016/1/28,4.8,0,30.1,27380.46,0,12
2016/1/29,10.05,0.6,36.3,0,0,7
2016/1/30,7.2,4.9,35,17674.05,0,8
2016/1/31,7.2,1.5,28.6,0,0,3
2016/2/1,11.1,0,36.1,10089.46,0,7
2016/2/2,6.6,0.4,29.8,21938.53,0,8
2016/2/3,4.7,0.2,30.7,23713.5,0,8
2016/2/4,7.1,0.6,27.3,10800,0,8
2016/2/5,9.05,0.2,31,2069.98,0,4
2016/2/6,9.6,7.7,42.6,0,0,10
2016/2/7,7,5,40,24814.85,0,3
2016/2/8,7.5,2.9,49.8,27619.22,0,12
2016/2/9,4.85,0.9,26.9,16419.03,0,7
2016/2/10,3.7,0,22,16662.62,0,12
2016/2/11,2.7,0,8.9,30702.55,0,2
2016/2/12,3.2,0.6,15.9,30048.62,0,8
2016/2/13,2.7,4.2,25.7,815.49,0,3
2016/2/14,3.4,0.3,24.4,30894.15,0,0
2016/2/15,2.6,0,27.1,27897.24,0,11
2016/2/16,2,0,15.9,29994.46,0,7
2016/2/17,4.3,5.5,21,18832.35,0,7
2016/2/18,3.35,1.9,17.9,28818.46,0,7
2016/2/19,3.2,1.2,30.4,29420.18,0,9
2016/2/20,9.7,0.6,33.5,602.24,0,7
2016/2/21,11.35,0,33.1,0,0,1
2016/2/22,7.05,1.7,27.5,5967.78,0,10
2016/2/23,4.35,0.5,12.4,33706.08,0,9
2016/2/24,2.35,0,8.9,33355.72,0,15
2016/2/25,0.8,0,12.7,23993.15,0,11
2016/2/26,2.65,0,13.2,16183.8,0,5
2016/2/27,2.55,0,25.5,3673.41,0,3
2016/2/28,4.65,0,27.3,10706.47,0,1
2016/2/29,2.9,0,13.9,33043.14,0,3
2016/3/1,7.6,3.3,27.8,0,0,6
2016/3/2,5.2,4.5,36.8,32596.04,0.28,9
2016/3/3,5.8,1.8,32.6,27079.95,0,14
2016/3/4,3.95,4.1,25.4,35597.04,0,9
2016/3/5,2.05,2.1,23.2,30928.08,0.14,1
2016/3/6,2.55,0.6,19,35552.28,0,6
2016/3/7,2.05,0.1,22.1,36345.05,0,12
2016/3/8,2,0.1,22.7,10740.15,0,7
2016/3/9,7.4,14.6,31.9,14818.54,0,7
2016/3/10,5.6,0.4,13.4,10509.55,0,7
2016/3/11,2.75,0,8.1,21393.77,0,8
2016/3/12,5.1,0,6.8,21932.1,0,8
2016/3/13,3.6,0,18,37376.54,0,7
2016/3/14,5.3,0,24.4,29877.97,0,10
2016/3/15,5.1,0,18.9,10345.41,0,8
2016/3/16,6.35,0,24.6,19193.34,0,12
2016/3/17,5.65,0,17.1,37842.74,0,13
2016/3/18,3.65,0,16.9,1867.97,0,3
2016/3/19,5.9,0,20.2,5784.92,0,7
2016/3/20,6.25,0,16,6034.58,0,2
2016/3/21,7.45,0,16.4,32698.75,0,7
2016/3/22,6.4,0,8,39321.96,0,14
2016/3/23,7.05,0,6.8,16244.65,0,10
2016/3/24,7.1,5.7,21.5,0,0,13
2016/3/25,9.7,2.9,18.9,38465.21,0,7
2016/3/26,9.1,4,39.3,2037.27,0,2
2016/3/27,7.85,4.3,34.8,40416,0,0
2016/3/28,7.8,11,48,30735.96,0,1
2016/3/29,7.35,3.4,26.9,35156.59,0,6
2016/3/30,7.8,0.9,20.5,34047.99,0,9
2016/3/31,7.05,0,13,42392.64,0,6
2016/4/1,6.15,0,21,32082.93,0,10
2016/4/2,9.35,3.2,16.9,34430.85,0,4
2016/4/3,11.25,4.3,15.1,28819.42,0,3
2016/4/4,9.7,2,21.4,37123.36,0,8
2016/4/5,9.85,0.7,17.3,43200,0,6
2016/4/6,7.9,1.5,32.1,30333.36,0,8
2016/4/7,6.85,4.1,26.3,40263.42,0,9
2016/4/8,7.35,0,13.4,28398.71,0,8
2016/4/9,6.8,3.3,20.5,32786.23,0,3
2016/4/10,5.6,0,25.3,36077.09,0,8
2016/4/11,10.95,3.2,15.8,17102.84,0,10
2016/4/12,10.15,0.6,12.4,37557.62,0,13
2016/4/13,9.85,1.2,8.8,43903.73,0,16
2016/4/14,10.3,3.9,13.4,37894.8,0,20
2016/4/15,9.6,12.5,16.3,15581.33,0,10
2016/4/16,5.85,2.3,15.1,34128.6,0,4
2016/4/17,4.95,1.1,10.2,46264.12,0,7
2016/4/18,6.4,0,19.1,21684.22,0,6
2016/4/19,9.75,0,13.7,46022.75,0,18
2016/4/20,7.15,0,21.7,47136.74,0,9
2016/4/21,9.65,0,22.3,38828.44,0,13
2016/4/22,7.55,4.3,22.2,3600,0,12
2016/4/23,6.3,0.2,21.3,47724.81,0,6
2016/4/24,6.3,0.6,21.1,33620.99,0,3
2016/4/25,7.9,1.9,24,43685.74,0,8
2016/4/26,5.15,0.6,25.2,44796.99,0,6
2016/4/27,5.3,1.4,16.2,46005.47,0,9
2016/4/28,5,0,25.7,39744.96,0,15
2016/4/29,7.35,0.5,26.4,45992.86,0,9
2016/4/30,6.25,0.2,14.8,48053.21,0,6
2016/5/1,7.3,0,18.3,44215.17,0,5
2016/5/2,11.45,1.2,31.1,16601.95,0,2
2016/5/3,8.6,0,16.4,46706.68,0,6
2016/5/4,9.35,0,14.6,49949.41,0,18
2016/5/5,11.4,0,15.5,50135.24,0,17
2016/5/6,13.5,0,12.1,42049.23,0,9
2016/5/7,16.05,0.1,17.5,42974.76,0,8
2016/5/8,17.25,0,18.2,50398.3,0,4
2016/5/9,17.55,2.1,20.9,47056.12,0,9
2016/5/10,15.7,6.8,16.6,7271.54,0,15
2016/5/11,15.6,8.6,11.9,19973.08,0,10
2016/5/12,16.45,1.1,21.1,50400,0,17
2016/5/13,12.9,0.2,26.9,47789.56,0,11
2016/5/14,8.9,0,18.9,31953.59,0,5
2016/5/15,9.55,0,14.6,44062.56,0,4
2016/5/16,11.75,0,13.4,50492.77,0,16
2016/5/17,10.85,0,20.7,33233.37,0,13
2016/5/18,12.55,11.6,23.6,24992.25,0,8
2016/5/19,13.25,1.4,21,30924.26,0,13
2016/5/20,14.2,0.4,20.8,20787.4,0,18
2016/5/21,14.05,0.8,28.6,19535.32,0,7
2016/5/22,14.2,1.6,12.1,27738.75,0,8
2016/5/23,13.15,0.1,18.6,50954.86,0,13
2016/5/24,10.9,0,19.7,40756.52,0,23
2016/5/25,10.25,0.5,16.2,7276.69,0,15
2016/5/26,13.2,0,11.6,51376.41,0,13
2016/5/27,14.2,0,13.8,51201.23,0,8
2016/5/28,14.45,0,15.3,52009.78,0,11
2016/5/29,13.7,0.1,21.7,50857.68,0,2
2016/5/30,14.1,0,29.9,1522.1,0,6
2016/5/31,11.3,11.4,31.7,0,0,1
2016/6/1,12.75,0.5,25.3,0,0,12
2016/6/2,12.2,0.2,27.5,26010.14,0,7
2016/6/3,11.85,0,17.5,578.59,0,15
2016/6/4,15.9,0,12.6,566.53,0,6
2016/6/5,16.45,0,14.8,54234.23,0,8
2016/6/6,15.85,0,14.5,54331.24,0,10
2016/6/7,16.45,18.2,8.2,37468.18,0,10
2016/6/8,18.95,0.9,11.1,48512.46,0,12
2016/6/9,16.4,0,9.5,50509.89,0,9
2016/6/10,16.05,0.4,8.4,23179.35,0,13
2016/6/11,17.4,1.9,7.6,35100.12,0,1
2016/6/12,15.75,5,16.5,13723.74,0,4
2016/6/13,15.95,4.9,17.9,29428.26,0,14
2016/6/14,15.2,7.6,20.6,18877.09,0,6
2016/6/15,14.35,3.6,21.5,53321.04,0,14
2016/6/16,14.5,8.5,12.9,36109.56,0,12
2016/6/17,14.4,5.7,12.2,28333.8,0,9
2016/6/18,14.3,0.2,14.8,29330.23,0,6
2016/6/19,14.95,2.6,22.4,30494.93,0,6
2016/6/20,17.3,15,25.5,20389.98,0,14
2016/6/21,16.35,0,15.6,38251.46,0,19
2016/6/22,17.5,0.5,19.3,10696.12,0,14
2016/6/23,19.3,22,13.8,16231.51,0,7
2016/6/24,16.4,1.4,23.2,53575.98,0,17
2016/6/25,14.75,5.1,15.5,48702.4,0,1
2016/6/26,15.5,2.4,19.2,39600,0,7
2016/6/27,16.05,0.8,17.1,34102.04,0,8
2016/6/28,14.3,2.9,21.5,41132.39,0,9
2016/6/29,14.1,0.7,32.8,17772.46,0,9
2016/6/30,16.85,1.5,23.2,39900.93,0,19
2016/7/1,15.05,0.8,26,29212.16,0,17
2016/7/2,14.15,1.5,25,53508.24,0,8
2016/7/3,14.8,0,14.4,49886.83,0,7
2016/7/4,15.25,0.1,21.4,31242.78,0,9
2016/7/5,17.15,0.2,21.7,28786.75,0,12
2016/7/6,14.75,0,10.3,38783.56,0,13
2016/7/7,16.7,0.3,14.2,30009.12,0,15
2016/7/8,18.1,0.1,26.6,36290.11,0,19
2016/7/9,17.3,0,29.5,24497.41,0,5
2016/7/10,17.6,0.2,27.1,24461.92,0,7
2016/7/11,17.65,3.9,31,48761.78,0,12
2016/7/12,15.5,6.3,15.6,46160.38,0,14
2016/7/13,14.95,2.2,15,50383.11,0,11
2016/7/14,14.5,0,16.8,40022.78,0,13
2016/7/15,14.5,0,20,25893.1,0,9
2016/7/16,19.9,0,19.9,26409.94,0,8
2016/7/17,20.4,1.5,18,36736.6,0,8
2016/7/18,20.35,0,8.1,52180.62,0,21
2016/7/19,22.35,0,16.8,52417.05,0,17
2016/7/20,23.2,0.2,23.7,52040.13,0,19
2016/7/21,18.8,0.1,14.5,36773.94,0,13
2016/7/22,20,0.3,5.8,40913.59,0,10
2016/7/23,20.4,0.1,13.4,51033.09,0,7
2016/7/24,18.6,0.4,19.3,29659.56,0,8
2016/7/25,18.55,0,17.3,30462.2,0,10
2016/7/26,16.9,0,15.4,33977.16,0,16
2016/7/27,19,1.7,21,20454.17,0,13
2016/7/28,18.55,0.7,20.6,36124.57,0,9
2016/7/29,18.75,1.7,18.7,33032.17,0,7
2016/7/30,18.4,0,9.9,45974.41,0,4
2016/7/31,17.2,0.3,14.3,45253.26,0,9
2016/8/1,14.85,12.7,18.8,10019.88,0,6
2016/8/2,17.2,8.4,21.8,0,0,6
2016/8/3,19.05,0,28,38868.97,0,17
2016/8/4,17.9,0.4,25.4,48613.03,0,6
2016/8/5,17.7,0.1,14.6,47599.46,0,17
2016/8/6,18.2,0,16.2,49918.46,0,12
2016/8/7,19.4,0,25,32400,0,5
2016/8/8,16.85,0,22.1,43773.66,0,7
2016/8/9,14.85,0,17,43952.68,0,7
2016/8/10,14.4,0.1,16.6,41240.05,0,15
2016/8/11,17.05,0.8,22.3,10483.72,0,7
2016/8/12,20.05,0,20.1,46793.45,0,8
2016/8/13,18.55,0.1,20.3,40612.32,0,12
2016/8/14,18.1,0,10,42684.39,0,7
2016/8/15,16.7,0,14.3,48413.87,0,9
2016/8/16,17.05,0,15.6,47303.31,0,8
2016/8/17,18.15,0,14.4,48008.21,0,9
2016/8/18,18.1,1.5,11.7,42835.67,0,7
2016/8/19,17.3,2.2,21,2154.55,0,8
2016/8/20,17.3,1.4,36.3,41138.67,0,2
2016/8/21,17.85,4.1,25.5,32534.46,0,4
2016/8/22,19.5,0.6,23.6,30343.44,0,10
2016/8/23,20.4,0,18.5,46578.86,0,15
2016/8/24,23.65,0.8,17.1,39008.32,0,12
2016/8/25,23.55,1,15.9,42756.33,0,8
2016/8/26,20.95,0.3,10.8,43466.68,0,17
2016/8/27,19.1,8.3,18.4,31459.55,0,9
2016/8/28,17.95,1.5,20.2,40580.92,0,8
2016/8/29,18.05,0.4,9.6,41156.48,0,3
2016/8/30,18.45,0,10.9,43963.36,0,12
2016/8/31,17.1,0,17.1,35789.8,0,20
2016/9/1,17.5,0,13.2,40655.09,0,16
2016/9/2,17.2,1.3,20.3,17161.47,0,7
2016/9/3,16.4,2.8,29.4,23461.64,0,3
2016/9/4,17.55,0.7,27.2,13794.25,0,4
2016/9/5,18.3,2.3,12.8,0,0,11
2016/9/6,20.9,0.1,10,0,0,6
2016/9/7,21.05,0,12.8,24061.74,0,9
2016/9/8,18.55,0,23.6,43078.51,0,9
2016/9/9,17.95,0.2,28.8,25811.77,0,13
2016/9/10,17.45,7.5,25.6,249.22,0,2
2016/9/11,15.8,0,13,42558.22,0,7
2016/9/12,18.2,0,21,41274.06,0,12
2016/9/13,23.3,0,16.6,42101.36,0,11
2016/9/14,21.5,0,14.6,41870.64,0,10
2016/9/15,21.5,3.1,14.2,41097.78,0,11
2016/9/16,16.1,16.6,22.8,9347.69,0,3
2016/9/17,15.45,0.2,26.8,0,0,9
2016/9/18,16.7,0,11.3,21576.03,0,6
2016/9/19,17.05,1.6,9.4,14400,0,10
2016/9/20,16.25,0,11.1,6494.9,0,7
2016/9/21,16.6,0,14,39085.87,0,19
2016/9/22,15.35,0.4,15.6,34156.37,0,10
2016/9/23,12.95,0,12.8,39435.8,0,12
2016/9/24,16.25,0,24.6,30809.69,0,7
2016/9/25,14.7,0,24.3,34534.26,0,3
2016/9/26,13.35,0.7,17.9,16749.74,0,5
2016/9/27,15.4,0,24,1545.82,0,10
2016/9/28,16.8,0,23.7,28472.42,0,7
2016/9/29,15.95,0.1,25.8,22825.04,0,10
2016/9/30,14,0.3,19.3,36687.64,0,22
2016/10/1,12.15,3.2,14.2,25425.23,0,9
2016/10/2,12.05,0,19.2,36776.38,0,1
2016/10/3,11.15,0,11,34175.24,0,11
2016/10/4,13.75,0,22.7,36417.71,0,13
2016/10/5,12.95,0,28,36357.75,0,11
2016/10/6,12.3,0,22.7,8019.71,0,12
2016/10/7,12.85,0.1,18,19883.26,0,11
2016/10/8,12.3,0.6,14.2,11141.61,0,3
2016/10/9,10.9,0.4,17.6,35319.98,0,7
2016/10/10,9.25,0,15.2,34446.89,0,13
2016/10/11,9.9,0,11.9,34926.8,0,18
2016/10/12,11.45,0.3,19.6,30137.39,0,17
2016/10/13,10.35,0.5,23.2,31992.15,0,17
2016/10/14,11.2,0,15.5,21914.17,0,7
2016/10/15,12.4,1.6,16.8,34305.52,0,4
2016/10/16,13.05,7.5,26.9,21204.42,0,2
2016/10/17,13.05,0.7,20.4,33772.17,0,9
2016/10/18,11.05,0.7,23.7,25440.03,0,8
2016/10/19,11.2,0,19.7,32034.83,0,12
2016/10/20,11,0.1,21.3,30891.79,0,9
2016/10/21,9.75,0,18,19768.44,0,11
2016/10/22,9.45,0,12.1,31735.92,0,8
2016/10/23,9.55,0,23.9,30669.68,0,4
2016/10/24,10.3,2.7,16.9,0,0,9
2016/10/25,10.35,0.1,7.8,24166.32,0,6
2016/10/26,11.2,0.1,17.4,9311.54,0,10
2016/10/27,9.55,0,18.5,14922.08,0,5
2016/10/28,13.2,0,18.5,16245.38,0,14
2016/10/29,14.25,0,7.2,2636.17,0,4
2016/10/30,12.7,0,11.3,4114.4,0,4
2016/10/31,12.2,0,8.4,30619.45,0,9
2016/11/1,9.7,0,18,0,0,8
2016/11/2,6.4,0,12.7,30146.1,0,7
2016/11/3,6.05,0,13.4,23037.24,0,12
2016/11/4,7.55,5.7,11.5,4484.29,0,7
2016/11/5,4.9,0,24.8,25326.24,0,2
2016/11/6,4.3,0.6,26.6,20781.77,0,5
2016/11/7,5.3,0,29.3,28461.04,0,8
2016/11/8,2.7,1.1,13,23243.99,0,8
2016/11/9,6,12.6,23.1,10317.55,0,6
2016/11/10,7.45,0.2,21.1,26192.96,0,11
2016/11/11,5.6,0,16.3,27765.51,0,13
2016/11/12,8.1,10.1,22.7,0,0,2
2016/11/13,7.45,0,15.8,27342.03,0,3
2016/11/14,8.25,1.6,19.1,1140.62,0,7
2016/11/15,12.7,0.2,15.3,0,0,11
2016/11/16,10.7,0.3,24.9,13376.7,0,12
2016/11/17,9.2,0.3,33.7,22684.98,0,6
2016/11/18,5.05,0,23.3,26661.55,0,7
2016/11/19,4.25,2.2,19.4,23167.62,0,3
2016/11/20,6.85,15.8,31.7,0,0,1
2016/11/21,8.55,12.9,28.3,639.71,0,7
2016/11/22,8.45,1.5,30,23485.64,0,9
2016/11/23,6.5,0,23.2,12965.06,0,13
2016/11/24,8.7,0,29.2,23541.82,0,5
2016/11/25,7.35,0,25.1,25303.47,0,13
2016/11/26,5.65,0,14.3,24664.25,0,2
2016/11/27,6.5,0,19.6,11948.97,0,2
2016/11/28,4.4,0,17.7,24604.24,0,14
2016/11/29,1.45,0,10,24565.52,0,11
2016/11/30,0,0,9.4,24197.59,0,9
2016/12/1,1.7,0,10.2,13866.63,0,12
2016/12/2,3.15,0,9.5,19592.03,0,8
2016/12/3,4.8,0,17.2,21122.01,0,7
2016/12/4,2.35,0,18.1,23769.7,0,4
2016/12/5,2.45,0,10,23124.86,0,9
2016/12/6,6.4,0,12.2,0,0,6
2016/12/7,10.65,0,20.5,18757.39,0,14
2016/12/8,11.3,0.4,21.6,0,0,11
2016/12/9,11.15,0,19.2,13496.49,0,18
2016/12/10,10.6,5.4,26,0,0,1
2016/12/11,6.45,0,14.8,22613.81,0,5
2016/12/12,6.2,1.4,16.4,5744.29,0,9
2016/12/13,9.65,0,17.3,0,0,12
2016/12/14,8.6,0,15.5,21781.23,0,12
2016/12/15,7.25,0,15.5,0,0,10
2016/12/16,8.5,0,10.7,3277.33,0,5
2016/12/17,6.7,0,7.2,0,0,3
2016/12/18,6.85,0.1,5.7,1909.71,0,5
2016/12/19,5.7,0,10.1,0,0,7
2016/12/20,3.9,0,18.8,15708.14,0,8
2016/12/21,8,0.4,25.1,0,0,12
2016/12/22,5.3,0,15.8,21812.71,0,5
2016/12/23,7.75,1,35.3,0,0,5
2016/12/24,7.1,0,26.3,14739.11,0,6
2016/12/25,10.15,0,28.5,0,0,0
2016/12/26,6.65,0.2,25.6,22412.06,0,1
2016/12/27,2.35,0,11.9,22080.23,0,2
2016/12/28,2.45,0,11.8,14220.76,0,6
2016/12/29,2.35,0,11.2,22675.29,0,5
2016/12/30,2.4,0,9.8,0,0,3
2016/12/31,4.45,0.2,14.3,0,0,1
2017/1/1,6.2,9.8,25.9,0,0,1
2017/1/2,0.85,0.1,16.2,23129.36,0,3
2017/1/3,1.15,0,18.8,22075.42,0,5
2017/1/4,3.55,0,19,7444.42,0,8
2017/1/5,0.95,0,12.2,23449.32,0,8
2017/1/6,1.05,2.8,16.9,16082.34,0,7
2017/1/7,6.65,5,18.7,0,0,3
2017/1/8,6.8,1.5,7.4,10423.9,0,4
2017/1/9,6.3,2.5,26.8,3349.26,0,13
2017/1/10,5.9,0.2,18.6,21123.39,0,12
2017/1/11,7.25,0,25.4,20133.54,0,7
2017/1/12,3.65,17.8,34.1,122.05,3.99,8
2017/1/13,2.55,1.1,33.4,18313.62,0.35,6
2017/1/14,2.15,2,19.5,17857.22,0.63,3
2017/1/15,4.2,8.1,19.5,0,0,1
2017/1/16,2.75,2.4,8.9,0,0,9
2017/1/17,0.55,0,10.3,25220,0,13
2017/1/18,-0.15,0,10.8,25603.31,0,9
2017/1/19,1.65,0,12.2,24236.22,0,11
2017/1/20,1.75,0,16.5,26135.24,0,12
2017/1/21,0.25,0,13.4,26329.05,0,7
2017/1/22,0.5,0,10.5,26526.02,0,0
2017/1/23,-0.1,0,9.7,12691.11,0,6
2017/1/24,3.05,0,11.8,14245.21,0,9
2017/1/25,1.35,0,9.8,2163.21,0,10
2017/1/26,-0.7,0,15.9,18453.09,0,3
2017/1/27,1.7,0,19.5,26444.04,0,8
2017/1/28,5.4,0.5,23.3,21600,0,5
2017/1/29,5.1,10.1,30.7,4512.62,0,2
2017/1/30,7.95,0.6,19.7,0,0,13
2017/1/31,7.35,3.6,17.7,0,0,10
2017/2/1,9.9,3.2,23.2,0,0,3
2017/2/2,10.2,1.4,29.5,7200,0,7
2017/2/3,7.35,2.3,32.4,21354.69,0,12
2017/2/4,4.6,4.6,17.9,15484.6,0,5
2017/2/5,4.55,1.6,18.9,5230.36,0,2
2017/2/6,3.25,3.5,17.4,17593.04,0,7
2017/2/7,5.8,1,16.6,25313.45,0,10
2017/2/8,1.95,0.2,12.9,18984.53,0,6
2017/2/9,2.15,0,18.1,1759.7,0,7
2017/2/10,0.85,0.3,18.7,8414.9,0,5
2017/2/11,1.9,1.2,19.9,11095.01,0.21,3
2017/2/12,3.2,0.5,23.5,11466.8,0,2
2017/2/13,5.75,0,30,31130.8,0,7
2017/2/14,6.5,0,16.8,27225.86,0,12
2017/2/15,8.5,2.2,21.7,11585.17,0,9
2017/2/16,7.6,0.5,18.7,30739.46,0,8
2017/2/17,7.4,0.1,13.9,22601.28,0,6
2017/2/18,7.8,0,16.4,28215.33,0,6
2017/2/19,7.25,0,17.1,4951.01,0,2
2017/2/20,12.7,0,26.8,12845.74,0,10
2017/2/21,11.2,1,27.5,0,0,7
2017/2/22,12.05,0.5,32.9,307.99,0,5
2017/2/23,8.05,1.9,53.4,28293.7,0,5
2017/2/24,5.25,0,22.4,25904.41,0,7
2017/2/25,7.5,1.8,36.2,0,0,4
2017/2/26,10.45,1.1,35,11143.32,0,3
2017/2/27,6.4,10.7,29.2,11421.69,0,9
2017/2/28,3.75,3.7,29.1,21678.13,0,8
2017/3/1,6.05,0.6,34.6,3610.73,0,13
2017/3/2,7.4,0,41.1,35024.1,0,9
2017/3/3,8.45,4.4,23.1,0,0,6
2017/3/4,8.1,1,25.3,20927.45,0,4
2017/3/5,7.2,6.9,34.8,18490.95,0,2
2017/3/6,6.05,0.6,23.4,35014.44,0,10
2017/3/7,6.55,1,16.9,12113.33,0,11
2017/3/8,10.65,5.8,25.2,8590.13,0,5
2017/3/9,10.7,0,23.3,30026.22,0,8
2017/3/10,8.35,0.1,14.8,2807.27,0,9
2017/3/11,11.25,0,13.6,12611.2,0,5
2017/3/12,10.25,2,16.9,18130.75,0,4
2017/3/13,9.5,0,16.7,34237.2,0,11
2017/3/14,11.4,0,18.5,11003.66,0,10
2017/3/15,11.25,0,10.2,37990.94,0,16
2017/3/16,9.75,0,21.9,24110.08,0,17
2017/3/17,7.15,0.7,33,19443.33,0,5
2017/3/18,12,0.8,33.2,9743.84,0,7
2017/3/19,12.9,0.1,36.1,12225.91,0,3
2017/3/20,9.3,4.4,35.5,2538.32,0,9
2017/3/21,6.75,0.5,26.3,40237.3,0,6
2017/3/22,5.9,3.2,31.1,8171.14,0,7
2017/3/23,7.75,6.4,33.2,14018.73,0,11
2017/3/24,8.55,0,29,12848.66,0,6
2017/3/25,8.85,0,29.8,41195.6,0,8
2017/3/26,9.5,0,25.3,38582.77,0,3
2017/3/27,9.75,0,14.7,41667.74,0,11
2017/3/28,10.2,0.3,25.4,38587.12,0,10
2017/3/29,13,0.4,27.5,7151.23,0,12
2017/3/30,14.5,1.7,20,38573.86,0,11
2017/3/31,12.4,0,29.8,32551.58,0,8
2017/4/1,10.25,0,24.1,36875.4,0,4
2017/4/2,9.6,0.1,10.3,27706.34,0,9
2017/4/3,9.95,0,19.6,42983,0,8
2017/4/4,11.3,1.1,20.7,2088.13,0,9
2017/4/5,9.35,0,14.9,36000,0,10
2017/4/6,10.15,0,10.2,41802.9,0,9
2017/4/7,10.35,0,9.5,43377.8,0,10
2017/4/8,11.2,0,10.9,43461.41,0,10
2017/4/9,14.2,0,20.8,43580.28,0,10
2017/4/10,10,0,20,29357.34,0,9
2017/4/11,9.5,0,18.7,37904.76,0,11
2017/4/12,10.35,0,26.2,38066.96,0,6
2017/4/13,8.85,0,14.3,27978.89,0,6
2017/4/14,10.25,0.3,21.4,18508.75,0,8
2017/4/15,9.6,0.4,22.7,40612.31,0,3
2017/4/16,9.5,0,22.7,22599.47,0,2
2017/4/17,8.55,0,17.1,21570.56,0,4
2017/4/18,7.35,0,24.5,41524.02,0,8
2017/4/19,6.8,0,11.9,44489.23,0,10
2017/4/20,8.8,0,15.9,20321.92,0,8
2017/4/21,11.05,0,18.5,25752.46,0,11
2017/4/22,9.75,0.6,12.4,26682.96,0,10
2017/4/23,10.8,0.6,13,21111.94,0,4
2017/4/24,9.55,0.9,20.4,31859.1,0,18
2017/4/25,5.8,0.7,19.3,46433.55,0,12
